screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
MLP_officiel,217749896,2017-03-20T21:35:27Z,843939064470552578,"""On a incité les Français fiscalement à acheter du diesel, et maintenant on leur tape dessus ?"" #DébatTF1 #LeGrandDébat",428,682,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:29:31Z,843937573428957188,"""Il y a un gigantesque problème d'intérêts privés qui s'invitent dans cette campagne présidentielle."" #DébatTF1 #LeGrandDébat",476,697,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:29:04Z,843937458832183296,"""Le pantouflage pose un énorme problème dans notre République."" #DébatTF1 #LeGrandDébat",355,541,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:28:18Z,843937267949490177,"""L'intérêt des Français est quasiment tout le temps contraire à l'intérêt de grands groupes."" #DébatTF1 #LeGrandDébat",363,551,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:28:05Z,843937213142437888,"""Cette campagne présidentielle fait découvrir aux Français que des candidats défendent des intérêts privés."" #DébatTF1 #LeGrandDébat",441,674,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:25:18Z,843936513096372228,"""Je veux un référendum d'initiative populaire qui peut être déclenché par 500 000 signatures de citoyens.""… https://t.co/3PHRzfl6rq",494,670,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843936513096372228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:18:09Z,843934711957393408,"""Le voile est pour moi un acte de soumission de la femme."" #DébatTF1 #LeGrandDébat #Marine2017 #AuNomDuPeuple https://t.co/tpE5U8jUXG",1053,1645,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,843933831891746817,http://pbs.twimg.com/media/C7ZCBdxXUAAZslS.jpg,https://twitter.com/MLP_officiel/status/843934711957393408/video/1,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat Marine2017 AuNomDuPeuple,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:14:36Z,843933818067279872,"""Je crois à l'organisation commune - département - Etat, qui permettra une vraie démocratie du contrôle."" #DébatTF1 #LeGrandDébat",350,561,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:14:06Z,843933693454553088,"""On doit baisser le nombre de députés et de sénateurs, à respectivement 300 et 200."" #DébatTF1 #LeGrandDébat",423,656,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:13:53Z,843933639318654977,"""Je propose un référendum pour intégrer la priorité nationale et la proportionnelle intégrale dans la Constitution"" #DébatTF1 #LeGrandDébat",398,608,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:13:28Z,843933534209347585,"""La souveraineté appartient au peuple, et il faut qu'il reprenne ce pouvoir."" #DébatTF1 #LeGrandDébat",443,699,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:13:15Z,843933479536676868,"""Je veux un référendum d'initiative populaire qui peut être déclenché par 500 000 signatures de citoyens."" #DébatTF1 #LeGrandDébat",384,626,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:10:27Z,843932773052243968,"""Nous devons retrouver nos frontières nationales, et arrêter l'#immigration : les Français n'en peuvent plus.""… https://t.co/0HegfE0Qm8",1050,1482,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843932773052243968,NA,NA,NA,immigration,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:06:53Z,843931876851105792,"""Le voile est pour moi un acte de soumission de la femme."" #DébatTF1 #LeGrandDébat",684,1253,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:04:44Z,843931334250807298,"""Je ne remets pas en cause le Concordat en Alsace-Moselle."" #DébatTF1 #LeGrandDébat",293,449,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:04:19Z,843931229946892289,"""Je veux inscrire la laïcité dans le Code du travail."" #DébatTF1 #LeGrandDébat",344,586,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:04:00Z,843931150716456961,"""Je veux inscrire dans la Constitution que la République ne reconnaît aucune communauté."" #DébatTF1 #LeGrandDébat",317,518,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:03:57Z,843931137013694465,"""Je suis pour la suppression des aides sociales aux familles de délinquants mineurs, si la carence éducative des pa… https://t.co/XOgVEmRKTE",718,1125,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843931137013694465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:03:45Z,843931089752211458,"""Il faut promouvoir la laïcité et lutter contre le communautarisme."" #DébatTF1 #LeGrandDébat",291,482,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:03:29Z,843931019824762884,"""Les revendications incessantes du fondamentalisme islamiste touchent l'espace public, l'entreprise, etc.."" #DébatTF1 #LeGrandDébat",386,592,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T21:03:15Z,843930960529899520,"""Il y a une montée du fondamentalisme islamiste dans notre pays, et on doit le dire."" #DébatTF1 #LeGrandDébat",403,603,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:58:52Z,843929860871479298,"""On doit mettre fin à la dissémination des #migrants dans les villages, faite sans l'avis des Français."" #DébatTF1 #LeGrandDébat",548,838,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,migrants DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:58:36Z,843929790327472129,"""Nous devons retrouver nos frontières nationales, et arrêter l'immigration dont les Français ne peuvent plus."" #DébatTF1 #LeGrandDébat",504,798,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:58:20Z,843929726414704640,"""Dans les flux de #migrants qui vont continuer, des terroristes se sont glissés, et l'Etat islamique l'avait dit."" #DébatTF1 #LeGrandDébat",476,755,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,migrants DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:57:58Z,843929631061434370,"""Je suis là pour défendre le peuple français, sa sécurité."" #DébatTF1 #LeGrandDébat",416,683,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:57:49Z,843929593232965634,"""Je veux supprimer l'Aide médicale d'Etat réservée aux clandestins."" #DébatTF1 #LeGrandDébat",454,741,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:57:32Z,843929521514594305,"""Nous avons 7 millions de chômeurs, 9 millions de pauvres, on ne peut plus accueillir personne."" #DébatTF1 #LeGrandDébat",698,977,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:57:16Z,843929457152942080,"""Je veux mettre en place une politique dissuasive d'immigration. Le droit d'asile est dévoyé."" #DébatTF1 #LeGrandDébat",400,596,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:57:00Z,843929390920744960,"""Les frontières nationales ne sont pas, comme vous le dites M. #Fillon, ""un leurre"" !"" #DébatTF1 #LeGrandDébat",359,542,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fillon DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:56:44Z,843929322469675010,"""Il faut avoir des frontières nationales. On ne pourra pas compter sur la Grèce submergée pour gérer l'immigration."" #DébatTF1 #LeGrandDébat",422,614,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:56:22Z,843929231302234112,"""Depuis plus de 10 ans, 200 000 étrangers légaux rentrent en France, et à peu près autant de clandestins."" #DébatTF1 #LeGrandDébat",373,589,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:56:09Z,843929175069200384,"""Je veux arrêter l'immigration légale et illégale, et j'assume totalement mon propos."" #DébatTF1 #LeGrandDébat",558,890,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:46:40Z,843926788568989698,"""Il y a une explosion de l'insécurité en France."" #DébatTF1 #LeGrandDébat",470,756,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:46:22Z,843926715172864000,"""En cas de carence éducative des parents de multirécidivistes, je suis pour la suppression des aides sociales."" #DébatTF1 #LeGrandDébat",506,798,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:45:32Z,843926505445085185,"""#Fillon promettait l'abaissement de la majorité pénale à 16 ans il y a 10 ans. Pourquoi ne l'a-t-il pas fait ?"" #DébatTF1 #LeGrandDébat",386,575,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fillon DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:41:20Z,843925444718202880,"""Je rétablirai la sécurité et la laïcité à l'Ecole."" #DébatTF1 #LeGrandDébat #Marine2017 https://t.co/qG4qucttfK",571,854,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,843924588614615041,http://pbs.twimg.com/amplify_video_thumb/843924588614615041/img/hiV81uii0o2d0HbU.jpg,https://twitter.com/MLP_officiel/status/843925444718202880/video/1,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat Marine2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:32:40Z,843923263705288704,"""Je veux qu'on arrête avec l'automaticité des remises de peine."" #DébatTF1 #LeGrandDébat",460,711,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:32:11Z,843923142762549248,"""Il va falloir rétablir la sévérité des peines, rétablir aussi les peines planchers."" #DébatTF1 #LeGrandDébat",465,660,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:32:00Z,843923096461594624,"""L'indépendance nationale, c'est le droit pour les Français de décider pour eux-mêmes."" #DébatTF1 #LeGrandDébat… https://t.co/KcuSlvufK2",751,1053,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Ads,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843923096461594624,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:31:40Z,843923014500696064,"""Monsieur Hollande ne s'est pas rendu au chevet de nos #policiers brûlés à #ViryChâtillon."" #DébatTF1 #LeGrandDébat",656,939,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,policiers ViryChâtillon DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:31:21Z,843922932535627776,"""Nos #policiers sont victimes d'agressions, et même de tentatives d'assassinat, comme à #ViryChâtillon."" #DébatTF1 #LeGrandDébat",508,668,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,policiers ViryChâtillon DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:31:04Z,843922861559635968,"""Je suis pour la présomption de légitime défense pour nos #policiers."" #DébatTF1 #LeGrandDébat",455,689,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,policiers DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:30:42Z,843922771310759936,"""Les effectifs de police supprimés sous Sarkozy/Fillon doivent être reconstitués."" #DébatTF1 #LeGrandDébat",422,631,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:26:51Z,843921801377955842,"""Certains professeurs vont à l'école parfois avec la peur au ventre. J'y rétablirai la sécurité et la laïcité."" #DébatTF1 #LeGrandDébat",536,829,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:26:31Z,843921719287042054,"""L'Ecole est le creuset qui fabrique des Français, elle ne doit pas renvoyer vers des ""cultures d'origine""."" #DébatTF1 #LeGrandDébat",492,715,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:26:15Z,843921650647289861,"""J'ai vu tout le mépris que @najatvb avait pour les filières professionnelles."" #DébatTF1 #LeGrandDébat",403,567,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,najatvb,79145543,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:16:48Z,843919272514670592,"""Plus aucune décision ne doit être prise contre le peuple français."" #DébatTF1 #LeGrandDébat",543,825,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:16:36Z,843919220257775617,"""Je serai la Présidente de la République qui redonnera la parole au peuple, notamment par le biais du référendum."" #DébatTF1 #LeGrandDébat",562,903,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:16:11Z,843919116306186242,"""Le communautarisme entraîne un recul des droits des femmes dans notre pays."" #DébatTF1 #LeGrandDébat",489,686,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:16:00Z,843919072156962816,"""Les filières djihadistes représentent un danger majeur pour les Français."" #DébatTF1 #LeGrandDébat",509,771,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:15:35Z,843918966120681472,"""Il s'agit pour les Français de défendre leurs intérêts, pas ceux des banques, pas ceux des multinationales."" #DébatTF1 #LeGrandDébat",490,730,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:15:08Z,843918854313119744,"""Nous devons défendre notre identité nationale, nos valeurs, nos traditions."" #DébatTF1 #LeGrandDébat",638,917,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:14:46Z,843918760067108865,"""L'indépendance nationale, c'est le droit pour les Français de décider pour eux-mêmes."" #DébatTF1 #LeGrandDébat",476,706,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:14:34Z,843918711853649920,"""Je veux être le garant de l'indépendance nationale, conformément à l'article 5 de la Constitution."" #DébatTF1 #LeGrandDébat",454,677,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLP_officiel,217749896,2017-03-20T20:14:09Z,843918606157205504,"""Je veux être réellement la Présidente de la République française, pas être la vice-chancelière de Mme Merkel."" #DébatTF1 #LeGrandDébat",705,1065,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,DébatTF1 LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:39:07Z,843970189255491585,"J'ai la #volonté de tout faire pour rendre aux Français l'espoir d'une vie meilleure, de tout faire pour la plus be… https://t.co/lVHzxDXmCZ",817,928,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843970189255491585,NA,NA,NA,volonté,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:36:50Z,843969613356580864,Je suis le seul qui pourra demain disposer d'une majorité cohérente et stable pour conduire le redressement de notre pays.,513,748,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:35:29Z,843969271931781121,"Entre les extrêmes qui conduiraient au chaos ou la continuité de la politique de F. Hollande, je suis le seul à proposer un vrai changement.",510,601,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:32:59Z,843968644136816641,"L'enjeu de l'élection présidentielle c'est l'alternance, un véritable changement de politique. Je suis le seul qui peut la rendre possible.",389,511,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:28:39Z,843967553336725505,Les Français qui tournent leurs armes contre la France doivent se voir retirer la nationalité française.… https://t.co/Wo1vAj87gM,549,748,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843967553336725505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:24:16Z,843966449697918976,"Un mouvement totalitaire déstabilise une partie du monde. Il doit être combattu par une alliance avec les forces sur place, Russie et Iran.",293,428,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:11:12Z,843963162789658624,Il faut beaucoup moins engager nos armées que Monsieur Hollande ne l'a fait. On ne peut pas intervenir partout.… https://t.co/Ht7vVmzzxf,464,571,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Media Studio,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/843963162789658624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:09:52Z,843962828088315906,"Le gouvernement de François Hollande a livré des armes à des mouvements qu'il pensait modérés, et qui en réalité étaient des djihadistes.",608,582,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:07:13Z,843962160472641538,"Il y a des frontières qui ont été tracées de manière inacceptable pour les peuples, qui ont séparé des populations. #LeGrandDébat",268,360,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:05:49Z,843961806204915712,"Il y a un principe fondamental pour moi, c'est le droit des peuples à disposer d'eux-mêmes. #LeGrandDébat",410,500,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeGrandDébat,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancoisFillon,551669623,2017-03-20T23:05:05Z,843961623681400832,"Parce que nous sommes des Occidentaux nous pensons que nous pouvons tout faire: envahir l'Irak, régler l'ordre de toute une partie du monde.",307,402,FALSE,NA,FALSE,NA,NA,NA,NA,fr,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
