nom,time,tweet,is_retweet,rt_nom
@EmmanuelMacron,2017-04-04T22:21:23Z,"Ramener le nombre d'élèves à 12 par classe, en CP et CE1 en zones REP et REP+. #Macron2017 #LeGrandDébat https://t.co/ZFPxlniXD5",FALSE,NA
@EmmanuelMacron,2017-04-04T21:37:31Z,"Si on veut être efficace, il faut faire moins de lois. Nous devons instaurer un temps d’évaluation des lois.… https://t.co/QAbl2Szk5l",FALSE,NA
@EmmanuelMacron,2017-04-04T21:35:08Z,Je souhaite un Parlement avec moins de membres : un tiers de moins. #Macron2017 #LeGrandDébat,FALSE,NA
@EmmanuelMacron,2017-04-04T21:33:05Z,Je souhaite une Assemblée plus représentative et plus efficace. #Macron2017 #LeGrandDébat,FALSE,NA
@EmmanuelMacron,2017-04-04T21:31:29Z,La moitié des investitures données par En Marche seront données à des personnes qui viennent de la société civile.… https://t.co/T7ydzijw4G,FALSE,NA
@EmmanuelMacron,2017-04-04T21:22:42Z,"Je pense qu’il est bon de limiter dans le temps la fonction parlementaire. 
On a besoin d’un renouvellement.… https://t.co/DUFoPLMlws",FALSE,NA
@EmmanuelMacron,2017-04-04T21:13:11Z,Je porterai dans les toutes premières semaines du quinquennat une loi de moralisation de la vie publique.… https://t.co/OJ5ERkOwD9,FALSE,NA
@EmmanuelMacron,2017-04-04T21:09:23Z,Nous sommes candidats à la magistrature suprême. Commençons par respecter la justice et la présomption d’innocence #Macron2017 #LeGrandDébat,FALSE,NA
@EmmanuelMacron,2017-04-04T20:32:32Z,La cyberdéfense sera un axe prioritaire de la lutte contre le terrorisme. #Macron2017 #LeGrandDébat https://t.co/fwlVUjrjtK,FALSE,NA
@EmmanuelMacron,2017-04-04T20:29:57Z,"Je souhaite continuer l’engagement français en Syrie, en Irak. #Macron2017 #LeGrandDébat",FALSE,NA
@EmmanuelMacron,2017-04-04T20:29:04Z,"Sur notre sol, ce seront 10 000 policiers et gendarmes supplémentaires. #Macron2017 #LeGrandDébat https://t.co/yIeDC4BL3N",FALSE,NA
@EmmanuelMacron,2017-04-04T20:27:35Z,Le terrorisme islamiste a tué nos concitoyens et continue de les menacer. Nous devons renforcer nos forces de l’ordre. #Macron2017,FALSE,NA
@EmmanuelMacron,2017-04-04T20:25:36Z,Je veux éradiquer la menace terroriste à son origine. #Macron2017 #LeGrandDébat https://t.co/vOA9bQoJBo,FALSE,NA
@EmmanuelMacron,2017-04-04T20:04:43Z,"Madame Le Pen, vous ressortez les mensonges qu'on entendait dans la bouche de votre père. #Macron2017 #LeGrandDébat https://t.co/6reUMLyqYm",FALSE,NA
@EmmanuelMacron,2017-04-04T19:55:55Z,La France peut réformer l'Europe si elle est forte. #Macron2017 #LeGrandDébat https://t.co/uDC6ZYulVP,FALSE,NA
@EmmanuelMacron,2017-04-04T19:49:38Z,"Je suis pour réformer l'Europe, mais avec un dialogue constructif. Avec un rapport de force que nous allons créer. #Macron2017 #LeGrandDébat",FALSE,NA
@EmmanuelMacron,2017-04-04T19:46:19Z,J’ai l’Europe au cœur : ce projet nous rend plus forts. Mais je n’ai pas l’Europe naïve. #Macron2017 #LeGrandDébat https://t.co/svnEY6M0wq,FALSE,NA
@EmmanuelMacron,2017-04-04T19:38:17Z,Allez expliquer à 300 000 travailleurs français qu’on ferme leur emploi. #Macron2017 #LeGrandDébat https://t.co/1atCx8JpOk,FALSE,NA
@EmmanuelMacron,2017-04-04T19:30:49Z,"Pour le travail, il faut simplifier, investir et former. #Macron2017 #LeGrandDébat https://t.co/hu8HPmmKxg",FALSE,NA
@EmmanuelMacron,2017-04-04T19:29:56Z,"Ça suppose d’investir massivement dans des secteurs qui permettront de créer des emplois, tels que le numérique. #Macron2017 #LeGrandDébat",FALSE,NA
@EmmanuelMacron,2017-04-04T19:29:22Z,Il faut investir et former. Nous ne connaissons pas aujourd’hui 60% des emplois qui existeront en France en 2030.… https://t.co/cF1FZ7q4mN,FALSE,NA
@EmmanuelMacron,2017-04-04T19:25:49Z,C'est 1800 € de charges en moins par an. Baisser de 6 points de charge un emploi jusqu’à 2 SMIC et demi. #Macron2017 #LeGrandDébat,FALSE,NA
@EmmanuelMacron,2017-04-04T19:24:45Z,"Si on veut relancer l’emploi, il faut baisser les charges. Ramener les charges générales à zéro au niveau du SMIC.… https://t.co/gVOC8JBOvL",FALSE,NA
@EmmanuelMacron,2017-04-04T19:17:30Z,"Simplifier le droit du travail en l’adaptant, en le renvoyant à l’accord d’entreprise. #Macron2017 #LeGrandDébat https://t.co/uOnCQ6lHi8",FALSE,NA
@EmmanuelMacron,2017-04-04T19:16:06Z,Simplifier la vie des entrepreneurs en supprimant le RSI. #Macron2017 #LeGrandDébat https://t.co/2kUQNic8fL,FALSE,NA
@EmmanuelMacron,2017-04-04T19:14:59Z,Les entreprises et les entrepreneurs créent des emplois. Donc il faut simplifier l'entrepreneuriat. #Macron2017… https://t.co/uvEh4RiRUp,FALSE,NA
@EmmanuelMacron,2017-04-04T19:14:23Z,"7%, c’est le taux de chômage de la France en 2007. C’est un chiffre atteignable. #Macron2017 #LeGrandDébat",FALSE,NA
@EmmanuelMacron,2017-04-04T18:57:11Z,Je vous propose de renouveler notre vie politique avec de nouveaux visages parce que j'ai confiance en notre pays.… https://t.co/ajK1zKRI1O,FALSE,NA
@EmmanuelMacron,2017-04-04T18:52:19Z,"Je ne crois pas à la fatalité. Ni à celle de l’inaction, ni à celle du tic tac incessant de la droite et la gauche… https://t.co/aE4CAEL5o0",FALSE,NA
@EmmanuelMacron,2017-04-04T18:33:24Z,"Rendez-vous le 17 avril. Parce que, plus que jamais, c'est notre projet.
https://t.co/CMx8fTCYXq #Macron2017 https://t.co/gMZV5I4hkn",FALSE,NA
@MLP_officiel,2017-04-04T22:54:21Z,"📣 RT 😉 ! 

#LeGrandDébat #Marine2017 #AuNomDuPeuple #AvecMarine https://t.co/YT11HZt2Gu",FALSE,NA
@MLP_officiel,2017-04-04T22:48:25Z,"""Français, usez de votre liberté pour me permettre de remettre la France en ordre, au votre nom !"" #LeGrandDébat… https://t.co/HWXgwV8BHB",FALSE,NA
@MLP_officiel,2017-04-04T22:38:06Z,"""Français, usez de cette liberté pour me permettre de remettre la France en ordre, au votre nom : #AuNomDuPeuple !"" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T22:37:33Z,"""N'ayez pas peur de la liberté, je vous en supplie, le peuple français est un très grand peuple."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T22:37:15Z,"""Il est possible de s'en sortir. Rien n'a été tenté, mais on doit reprendre notre souveraineté nationale."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T22:37:01Z,"""La solidarité n'existe pas si elle n'est pas nationale."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T22:36:50Z,"""Ce qui est important, c'est ce sentiment d'appartenir à une Nation et à une civilisation, qui sont en danger aujourd'hui."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T22:36:19Z,"""Les Français ont une Nation, une patrie, dont ils sont propriétaires. Ils forment un seul et même peuple."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:52:22Z,"""Le service public à la française nous permet l'égalité entre les citoyens et l'égalité entre les territoires.""… https://t.co/l7vbctHsIc",FALSE,NA
@MLP_officiel,2017-04-04T21:41:03Z,"""Les services publics participent à la vitalité de la ruralité, confrontée à une désertification."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:40:47Z,"""Ce qui nous unit entre nous, c'est avoir une école de qualité partout, en métropole comme en outre-mer."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:40:28Z,"""Ce qui nous unit entre nous, c'est le désir notamment d'être soigné de la même manière partout où on habite."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:40:01Z,"""Le service public à la française nous permet l'égalité entre les citoyens et l'égalité entre les territoires."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:39:45Z,"""Des candidats proposent de réduire au maximum la Sécurité sociale, pour permettre aux assurances privées de prendre le relai"" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:36:25Z,"""Je veux protéger la culture et l'identité des Français, leur permettre de le faire."" #LeGrandDébat #Marine2017 https://t.co/eUXOoV8rid",FALSE,NA
@MLP_officiel,2017-04-04T21:25:12Z,"""Les crèches de Noël sont nos traditions M. #Mélenchon, je sais qu'elles vous horripilent, mais les Français y sont attachés."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:24:06Z,"""J'inscrirai dans la Constitution le droit de défendre notre patrimoine historique et culturel."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:23:23Z,"""Monsieur #Baroin, proche de #Fillon, a combattu la mise en place des crèches de Noël dans les mairies."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:22:54Z,"""Je veux protéger la culture et l'identité des Français, leur permettre de le faire."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:22:43Z,"""Je veux une grande révision constitutionnelle, avec la proposition d'un référendum d'initiative populaire."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:22:22Z,"""Je suis très attachée au principe du référendum."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T21:05:45Z,"""Je n'ai jamais participé à aucune majorité, j'ai toujours été dans l'opposition. Je suis persécutée politiquement.… https://t.co/1ROiLm98Wh",FALSE,NA
@MLP_officiel,2017-04-04T20:50:10Z,"""Il faut supprimer des échelons comme les intercommunalités et les conseils régionaux, extrêmement dépensiers."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:48:49Z,"""Nos assistants parlementaires ne travaillent pas pour l'UE, mais contre l'UE, et j'en suis ravie."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:48:18Z,"""Je n'ai jamais participé à aucune majorité, j'ai toujours été dans l'opposition. Je suis persécutée politiquement."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:42:30Z,"""Pourquoi, M. #Fillon, avoir fait une convention avec le #Qatar pour les exonérer d'impôts sur les plus-values immo… https://t.co/RdIltzVaav",FALSE,NA
@MLP_officiel,2017-04-04T20:37:07Z,"""Il faut d'abord retrouver nos frontières nationales et les maîtriser pour savoir qui entre sur notre pays et qui e… https://t.co/mS9x7W8Bvx",FALSE,NA
@MLP_officiel,2017-04-04T20:26:26Z,"""Les armes des fondamentalismes islamistes que nos militaires combattent sont achetées avec les trafics de #migrants."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:25:55Z,"""Les collectivités continuent à financer des associations islamistes, il y a des mosquées radicales qui n'ont pas été fermées"" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:25:27Z,"""#Fillon a supprimé plus de 50000 militaires ! Son gouvernement a mis au pouvoir les islamistes en Libye !"" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:24:26Z,"""Il faut retrouver 15 000 #policiers et gendarmes supplémentaires. M. #Fillon a supprimé 12 500 postes de policiers."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:23:46Z,"""Un nombre important de terroristes se sont glissés dans les flux de #migrants."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T20:23:30Z,"""Il faut d'abord retrouver nos frontières nationales et les maîtriser pour savoir qui entre sur notre pays et qui en sort."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:49:19Z,"""La France est un grand pays, et les autres pays qui souffrent de l'euro et de l'ouverture des frontières seront avec elle."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:48:58Z,"""Je veux que ce soient les Français qui décident en matière de sortie de l'Union européenne."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:42:10Z,"""Je veux que nous retrouvions des armes dans la mondialisation, comme l'ensemble des grandes nations du monde.""… https://t.co/Ky5BbuhPOg",FALSE,NA
@MLP_officiel,2017-04-04T19:34:34Z,"""Je veux que nous retrouvions des armes dans la mondialisation, comme l'ensemble des grandes nations du monde."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:33:58Z,"""Nous avons le droit de nous protéger. Les accords de libre-échange CETA/TAFTA défendus par Fillon et Macron vont nous tuer."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:33:29Z,"""Sans protectionnisme intelligent, nous allons voir les emplois être détruits les uns après les autres."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:33:14Z,"""Nos agriculteurs ne peuvent pas faire face à la concurrence déloyale, allez un peu leur parler M. #Macron !"" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:32:54Z,"""La Suisse a des droits de douane agricoles de 55%, la Corée du Sud de 41%, et leur agriculture va mieux que la nôtre."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:32:34Z,"""Tous les pays protègent leur marché intérieur, quand c'est leurs intérêts."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:28:11Z,"""L'Etat doit mettre en oeuvre un contexte favorable aux entreprises, pas un Etat qui les écrase de normes, de fisca… https://t.co/0BahsdDx8G",FALSE,NA
@MLP_officiel,2017-04-04T19:19:06Z,"""Je veux mettre en place un protectionnisme intelligent face à la concurrence déloyale."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:18:45Z,"""Je trouve cette directive détachement des travailleurs injuste, elle crée une priorité étrangère à l'emploi."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:17:38Z,"""Je veux du patriotisme économique, un avantage dans la commande publique pour nos industries, notre #agriculture."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:17:19Z,"""Je veux réorienter les baisses de charges du CICE vers les TPE/PME, avec une attention aussi pour les ETI."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:16:48Z,"""Le RSI, mis en place par la droite, a tué des milliers d'indépendants."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:16:31Z,"""L'Etat doit mettre en oeuvre un contexte favorable aux entreprises, pas un Etat qui les écrase de normes, de fiscalité."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T19:16:14Z,"""La priorité nationale à l'emploi passera par une taxe sur les contrats futurs des étrangers."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T18:53:21Z,"""Je suis une Française, je suis une mère de famille et je suis candidate à la présidentielle."" #LeGrandDébat… https://t.co/sbX032gDSQ",FALSE,NA
@MLP_officiel,2017-04-04T18:47:41Z,"""Je ne suis ni dans le flou, ni dans le mensonge. J'ai un projet cohérent pour remettre la France en ordre."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T18:47:22Z,"""Je veux rendre la parole au peuple, je veux que l'argent des Français revienne aux Français."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T18:47:06Z,"""Notre pays est livré à la contestation de nos valeurs fondamentales, à la contestation de notre identité nationale."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T18:46:47Z,"""Cette élection porte un enjeu de civilisation. Notre pays, la France, est livré à l'insécurité galopante, au désordre."" #LeGrandDébat",FALSE,NA
@MLP_officiel,2017-04-04T18:46:29Z,"""Je suis une Française, je suis une mère de famille et je suis candidate à la présidentielle."" #LeGrandDébat",FALSE,NA
@FrancoisFillon,2017-04-04T22:27:13Z,"Si les Français ne veulent pas du chaos des extrémistes ni de la continuité de la politique Hollande, je leur deman… https://t.co/0w1Osq2niG",FALSE,NA
@FrancoisFillon,2017-04-04T22:25:32Z,Je suis aujourd'hui le seul candidat qui propose l'alternance et qui peut la mettre en œuvre avec une vraie majorité. #LeGrandDébat,FALSE,NA
@FrancoisFillon,2017-04-04T22:24:45Z,"On a besoin de rendre aux Français leur fierté, de leur donner un travail et de les protéger. #LeGrandDébat",FALSE,NA
@FrancoisFillon,2017-04-04T21:54:07Z,"L'administration a besoin d'être modernisée. Ce ne sont pas les hommes et les femmes qui sont en cause, mais l'empilement des structures.",FALSE,NA
@FrancoisFillon,2017-04-04T21:50:34Z,Il est 23h43 et on n'a toujours pas abordé une question qui est pourtant fondamentale : 2.200 milliards d'euros de… https://t.co/Ng3S5q1GL2,FALSE,NA
@FrancoisFillon,2017-04-04T21:26:24Z,"Je veux un gouvernement resserré, paritaire, avec des ministres qui ont une feuille de route extrêmement précise et… https://t.co/urHstRXTaN",FALSE,NA
@FrancoisFillon,2017-04-04T21:24:02Z,L'urgence aujourd'hui c'est le redressement économique et social ; c'est de donner un emploi à tous les Français. #LeGrandDébat,FALSE,NA
@FrancoisFillon,2017-04-04T21:11:12Z,"Un Président exemplaire, c'est un Président qui ne se sert pas des moyens de l'État pour affaiblir ses adversaires.… https://t.co/AsdK6tIpfi",FALSE,NA
@FrancoisFillon,2017-04-04T21:09:59Z,"Un Président exemplaire, c'est un Président qui, au bout de cinq ans, peut dire qu'il a amélioré la situation et la vie des Français.",FALSE,NA
@FrancoisFillon,2017-04-04T21:07:19Z,"Un Président exemplaire, c'est un Président qui ne confie pas à des journalistes des secrets Défense. #LeGrandDébat",FALSE,NA
@FrancoisFillon,2017-04-04T21:05:10Z,"Un Président exemplaire est un Président qui met en œuvre les engagements qu’il a pris devant le peuple, quelles que soient les difficultés.",FALSE,NA
@FrancoisFillon,2017-04-04T21:02:43Z,"Un Président exemplaire, c'est un Président qui dit la vérité aux Français sur la réalité de la France et la réalité du monde. #LeGrandDébat",FALSE,NA
@FrancoisFillon,2017-04-04T20:40:07Z,"Il faut dissoudre les organisations qui se réclament des salafistes ou des Frères musulmans, et qui ont aujourd'hui pignon sur rue.",FALSE,NA
@FrancoisFillon,2017-04-04T20:37:18Z,Je veux que soient jugés ceux qui sont coupables d'intelligence avec l'ennemi et que soient expulsés les étrangers représentant une menace.,FALSE,NA
@FrancoisFillon,2017-04-04T20:35:09Z,Je veux que l'on empêche les djihadistes qui sont partis en Syrie de revenir et qu'on leur retire la nationalité française. #LeGrandDébat,FALSE,NA
@FrancoisFillon,2017-04-04T20:33:16Z,"Il faut une alliance mondiale la plus large possible, incluant la Russie, pour combattre le totalitarisme islamique… https://t.co/IaTKPq5Kae",FALSE,NA
@FrancoisFillon,2017-04-04T20:03:48Z,La politique économique de Mme Le Pen s'effondra à la minute où les Français se seront prononcés sur le maintien de… https://t.co/QKbsaJNhS7,FALSE,NA
@FrancoisFillon,2017-04-04T20:00:24Z,Les travailleurs détachés doivent payer des charges équivalentes à celles des travailleurs nationaux. #LeGrandDébat https://t.co/2gjQSmtViF,FALSE,NA
@FrancoisFillon,2017-04-04T19:52:20Z,On a besoin que l'Europe laisse tomber des politiques conduites de manière inefficace et se concentre sur des objec… https://t.co/xyeg445iRG,FALSE,NA
@FrancoisFillon,2017-04-04T19:44:24Z,"La première fois que j'ai rencontré Nicolas Dupont-Aignan, il était le chef de cabinet de François Bayrou. #LeGrandDébat",FALSE,NA
@FrancoisFillon,2017-04-04T19:17:52Z,Je réformerai en profondeur le RSI et supprimerai toute une série de normes qui pèsent sur l'agriculture. #LeGrandDébat,FALSE,NA
@FrancoisFillon,2017-04-04T19:16:31Z,Je veux faire de l'alternance la voie principale d'accès à l'emploi des jeunes et investir dans les nouvelles technologies. #LeGrandDébat,FALSE,NA
@FrancoisFillon,2017-04-04T19:13:14Z,Je proposerai de baisser de 40 milliards d'euros les charges et impôts qui pèsent sur les entreprises et de libérer l’investissement.,FALSE,NA
@FrancoisFillon,2017-04-04T19:12:10Z,"Dès l’été 2017 je proposerai de libérer le marché du travail, de rénover le code du travail autour des normes sociales fondamentales.",FALSE,NA
@FrancoisFillon,2017-04-04T19:03:35Z,Je propose la liberté. C’est de liberté dont notre économie a besoin. #LeGrandDébat https://t.co/lv58JxtbHS,FALSE,NA
@FrancoisFillon,2017-04-04T19:01:28Z,Le taux de chômage en Allemagne 3.9%. En France il est de 10%. Il est temps de regarder ce que d'autres pays ont fait pour réussir.,FALSE,NA
@FrancoisFillon,2017-04-04T18:58:06Z,"Il faut de la force pour présider la France. Cette force, je l’ai, et je suis prêt à la mettre au service des Franç… https://t.co/nCK1d7WObo",FALSE,NA
@UPR_Asselineau,2017-04-04T23:22:24Z,"RT @CH_Gallois: Voici le document que montrait @UPR_Asselineau lors du #LeGrandDebat ainsi que les explications #Frexit #Asselineau 
https:…",TRUE,CH_Gallois
@UPR_Asselineau,2017-04-04T23:12:14Z,Prochains meetings à #Toulouse le 5 avril et à #Bordeaux le 6 avril. Inscrivez-vous vite ! https://t.co/fdKr991Sof #LeGrandDebat,FALSE,NA
@UPR_Asselineau,2017-04-04T22:47:36Z,Le document de la Commission euro. sur les Grandes Orientations de Politique Économique (GOPÉ) est disponible ici 👉… https://t.co/92J37n0lm1,FALSE,NA
@UPR_Asselineau,2017-04-04T22:39:36Z,"RT @CNEWS: #LeGrandDébat : la conclusion de @UPR_Asselineau, candidat de l'Union Populaire Républicaine https://t.co/P0oZdbqfvi",TRUE,CNEWS
@UPR_Asselineau,2017-04-04T22:31:28Z,"RT @RTenfrancais: .@UPR_Asselineau : ""La #France donne chaque année 23 milliards d'€ à l'#UE et n'en reçoit que 14"" https://t.co/6GBZNAOtOJ…",TRUE,RTenfrancais
@UPR_Asselineau,2017-04-04T22:31:15Z,"RT @BFMTV: #LeGrandDebat ""On va vs dire que sortir de l'UE, ça serait l'apocalypse. C'est le contraire"" dit @UPR_Asselineau
📺https://t.co/L…",TRUE,BFMTV
@UPR_Asselineau,2017-04-04T22:30:36Z,"RT @RMCinfo: .@PhilippePoutou @benoithamon @dupontaignan ""Je suis le seul qui vous propose la sortie de la France de l'UE, de l'euro et de…",TRUE,RMCinfo
@UPR_Asselineau,2017-04-04T22:20:30Z,Il y a une vie après l'Union européenne ! #LeGrandDebat https://t.co/8D0K3WKxQ7,FALSE,NA
@UPR_Asselineau,2017-04-04T22:18:15Z,Découvrez mon programme pour rendre à la France sa démocratie. #LeGrandDebat https://t.co/ZROdc8D23K,FALSE,NA
@UPR_Asselineau,2017-04-04T22:04:34Z,"RT @LouisRielFrance: Merci à François #Asselineau de rappeler l'héritage de nos rois, et de Saint-#Louis, qui a fondé l'#hôpital des Quinze…",TRUE,LouisRielFrance
@UPR_Asselineau,2017-04-04T21:56:41Z,RT @Tchat_FightClub: @UPR_Asselineau En réponse à Mr @dupontaignan https://t.co/9jRLS818nr,TRUE,Tchat_FightClub
@UPR_Asselineau,2017-04-04T21:52:30Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@UPR_Asselineau,2017-04-04T21:48:31Z,"Je propose une nationalisation totale ou partielle de EDF, GDF, Engie (ex-GDF-Suez), Orange (ex FT)... https://t.co/ykA4nTP5CX #LeGrandDebat",FALSE,NA
@UPR_Asselineau,2017-04-04T21:42:57Z,Le traité sur le fonctionnement de l’Union européenne (TFUE) est consultable ici: https://t.co/PPuD9YraD8 #LeGrandDebat,FALSE,NA
@UPR_Asselineau,2017-04-04T21:35:50Z,@T_Peper https://t.co/PPuD9YraD8,FALSE,NA
@UPR_Asselineau,2017-04-04T21:22:39Z,Je propose de redonner le pouvoir au peuple en instaurant le référendum d'initiative populaire #LeGrandDebat https://t.co/lQVFziLF2O,FALSE,NA
@UPR_Asselineau,2017-04-04T21:18:48Z,Pour vérifier les comptes des partis politiques : https://t.co/GfFckwts2A #LeGrandDebat,FALSE,NA
@UPR_Asselineau,2017-04-04T20:55:01Z,"Comme disait Charles de Gaulle, « Le vrai sujet de l’élection présidentielle, c’est l’indépendance de la France. »… https://t.co/Mwj7CoDk72",FALSE,NA
@UPR_Asselineau,2017-04-04T20:44:57Z,"L'émir du Qatar peut acheter des hôtels en France ou le PSG, mais l'inverse n'est pas possible #LeGrandDebat… https://t.co/ovQxbb6At7",FALSE,NA
@UPR_Asselineau,2017-04-04T20:42:45Z,"RT @CNEWS: ""Vous êtes toujours d'accord avec tout le monde"" @UPR_Asselineau tacle @EmmanuelMacron https://t.co/NHrdqSQOjU",TRUE,CNEWS
@UPR_Asselineau,2017-04-04T20:42:25Z,"Comme dit un proverbe chinois, ""Le poisson pourrit par la tête"". #LeGrandDebat #Asselineau2017 https://t.co/oPlDwzVXjg",FALSE,NA
@UPR_Asselineau,2017-04-04T20:40:50Z,RT @RMCinfo: .@EmmanuelMacron @MLP_officiel @PhilippePoutou @UPR_Asselineau @dupontaignan @benoithamon @jeanlassalle @JLMelenchon @Francois…,TRUE,RMCinfo
@UPR_Asselineau,2017-04-04T20:26:59Z,"Voter pour moi,c'est le seul moyen de retrouver notre indépendance politique, économique, sociale, diplomatique et militaire #LeGrandDebat",FALSE,NA
@UPR_Asselineau,2017-04-04T20:22:26Z,"RT @PolitiqueF24: Moment proverbe chinois (au sujet de la modif. des traités européens): ""C'est dormir toute sa vie que de croire à ses rêv…",TRUE,PolitiqueF24
@UPR_Asselineau,2017-04-04T20:21:58Z,Mais que se passe-t-il en France ? Découvrez comment « l’Europe » nous escroque. #LeGrandDebat #Asselineau2017 https://t.co/6ETAwfHCQo,FALSE,NA
@UPR_Asselineau,2017-04-04T20:19:03Z,"RT @BFMTV: #LeGrandDebat Asselineau à Macron: ""vous êtes toujours d'accord avec tout le monde""

📺https://t.co/LIEhlp6yN7 https://t.co/ogVlR…",TRUE,BFMTV
@UPR_Asselineau,2017-04-04T20:11:27Z,Le #Frexit est indispensable pour retrouver les manettes de notre pays et choisir librement notre avenir collectif.… https://t.co/u7hyDGj9y1,FALSE,NA
@UPR_Asselineau,2017-04-04T20:01:14Z,"RT @CNEWS: #LeGrandDébat : ""C'est dormir toute sa vie que de croire en ses rêves"", proverbe chinois cité par @UPR_Asselineau https://t.co/4…",TRUE,CNEWS
@UPR_Asselineau,2017-04-04T20:01:09Z,"RT @CNEWS: ""Je suis le seul candidat du #Frexit, c'est à dire sortir de l'Union Européenne"" @UPR_Asselineau #LeGrandDébat https://t.co/ysnV…",TRUE,CNEWS
@UPR_Asselineau,2017-04-04T19:50:03Z,"Pour changer l'Europe, il faut l'unanimité des 28 États membres. C'est quasiment impossible. #LeGrandDebat #Asselineau2017",FALSE,NA
@UPR_Asselineau,2017-04-04T19:47:08Z,"Pour changer l'Europe, il faut renégocier 60 ans de compromis. #LeGrandDebat",FALSE,NA
@UPR_Asselineau,2017-04-04T19:36:57Z,RT @LeNouveauMtp: Le candidat @UPR_Asselineau à la #Presidentielle2017 remplit @le_corum pour son premier meeting à #Montpellier https://t.…,TRUE,LeNouveauMtp
@UPR_Asselineau,2017-04-04T19:32:11Z,"Tous veulent renégocier les traités européens pour changer l'Europe, sauf que ce n'est pas possible https://t.co/jxHxYDYdB9 #LeGrandDebat",FALSE,NA
@UPR_Asselineau,2017-04-04T19:19:02Z,Les GOPE seront appliquées quel que soit le président élu #LeGrandDebat https://t.co/J8We5E0fIP,FALSE,NA
@UPR_Asselineau,2017-04-04T18:55:37Z,"RT @RMCinfo: .@dupontaignan @EmmanuelMacron @MLP_officiel @JCheminade @jeanlassalle @FrancoisFillon @n_arthaud @JLMelenchon ""J'ai découvert…",TRUE,RMCinfo
@UPR_Asselineau,2017-04-04T18:55:32Z,"RT @BFMTV: #LeGrandDebat ""Je veux rendre à la France son indépendance et sa souveraineté"" dit @UPR_Asselineau

📺https://t.co/LIEhlp6yN7 htt…",TRUE,BFMTV
@JCheminade,2017-04-04T22:55:27Z,"RT @LesEchos: Cheminade veut ""retrouver la fraternité"" https://t.co/eE8ARtY50B",TRUE,LesEchos
